dataset,checkpoint,image,semantic_utility_score,detector_retention,object_retention,relevance_retention,region_preservation,psnr,ssim,lpips,compression_ratio,bandwidth_saved_percent,semantic_token_count,total_token_count,inference_latency_ms
cems_hls,original,4c647e695e17c6f740c9f90a1d69141674732878_satellite.tif,93.52034300310163,1.0,0.7857142857142857,1.0,0.9948914431673053,23.908744827569105,0.9724424383884014,,594.2745721271393,99.83172761432134,3277,4096,443.1322000018554
cems_hls,cems_only,4c647e695e17c6f740c9f90a1d69141674732878_satellite.tif,99.80842911877397,1.0,1.0,1.0,0.9808429118773946,24.080830211613865,0.9764182189001068,,581.201099952176,99.82794251420339,3277,4096,432.5595999980578
cems_hls,mixed_domain,4c647e695e17c6f740c9f90a1d69141674732878_satellite.tif,96.75136309626156,0.9620702266693115,1.0,0.9562118649482727,0.9144316730523627,23.98616532829656,0.9763269154579668,,580.5070456173871,99.82773680224045,3277,4096,430.7575999991968
cems_hls,mixed_regularized,4c647e695e17c6f740c9f90a1d69141674732878_satellite.tif,99.92337164750961,1.0,1.0,1.0,0.9923371647509579,24.29386809586013,0.9768503972550332,,577.8846885401807,99.8269550967813,3277,4096,438.7118000013288
cems_hls,original,4c8b01bc8e5c15eb8b63d78f9db375dc2b566bb3_satellite.tif,95.90909090909092,1.0,0.8636363636363636,1.0,1.0,19.9895624033964,0.9214066659217827,,557.0327937775909,99.82047735588091,3277,4096,446.450300005381
cems_hls,cems_only,4c8b01bc8e5c15eb8b63d78f9db375dc2b566bb3_satellite.tif,100.0,1.0,1.0,1.0,1.0,20.39133301119563,0.9331783384788646,,549.1823834196891,99.81791112930951,3277,4096,484.5787000012933
cems_hls,mixed_domain,4c8b01bc8e5c15eb8b63d78f9db375dc2b566bb3_satellite.tif,98.51667587917461,1.0,1.0,0.9737941026687622,0.9040793825799338,20.375567250976353,0.9306214886745403,,542.2150603642316,99.81557133449442,3277,4096,451.49189999938244
cems_hls,mixed_regularized,4c8b01bc8e5c15eb8b63d78f9db375dc2b566bb3_satellite.tif,99.85667034178614,1.0,1.0,1.0,0.9856670341786108,20.366066987115666,0.9286606401669462,,544.7789884868421,99.81643932289357,3277,4096,438.21159999788506
cems_hls,original,50cff3617ff6999f46dec03ed979fca485e143c4_satellite.tif,98.33333333333336,1.0,0.9444444444444444,1.0,1.0,17.81354558111406,0.8124041346747012,,522.9979485266691,99.80879466108479,3277,4096,520.006699996884
cems_hls,cems_only,50cff3617ff6999f46dec03ed979fca485e143c4_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.040658438724844,0.8196668261570689,,516.6387251289609,99.80644114516379,3277,4096,546.112500000163
cems_hls,mixed_domain,50cff3617ff6999f46dec03ed979fca485e143c4_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.210608371069398,0.8243123028733389,,517.4012915129151,99.80672641982088,3277,4096,527.0838000069489
cems_hls,mixed_regularized,50cff3617ff6999f46dec03ed979fca485e143c4_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.204539168738613,0.8216901969227441,,516.5435623503407,99.80640548583165,3277,4096,538.4487999981502
cems_hls,original,5f60f898ebecb15d416d154f73dfd66d560e83fb_satellite.tif,100.0,1.0,1.0,1.0,1.0,16.125846880288613,0.8119058552187267,,551.9219088937093,99.81881494757032,3277,4096,533.9401000019279
cems_hls,cems_only,5f60f898ebecb15d416d154f73dfd66d560e83fb_satellite.tif,84.27408759410567,0.9020969271659851,0.6923076923076923,0.8905802369117737,0.9609375,17.70606475805675,0.8378399366361543,,534.1213740458015,99.81277663681098,3277,4096,583.8016000052448
cems_hls,mixed_domain,5f60f898ebecb15d416d154f73dfd66d560e83fb_satellite.tif,82.42644695135264,0.8955802917480469,0.6538461538461539,0.8908964395523071,0.9169921875,18.02713374327969,0.8461349532034318,,528.4735649546827,99.810775776441,3277,4096,489.0601000006427
