bandwidth_saved_percent,compression_ratio,detector_retention,image,image_index,inference_latency_ms,keep_ratio,lpips,object_retention,psnr,region_preservation,relevance_retention,semantic_token_count,semantic_utility_score,ssim,total_token_count,variant
98.92,92.284,0.743833,datasets\sentinel2_500_patch\images\sentinel2_patch_00339.png,340,561.4932,0.8,0.566497,0.52,22.2171,0.723404,0.733844,3277,67.2643,0.9273,4096,without_detail_term
98.87,88.6109,0.913984,datasets\sentinel2_500_patch\images\sentinel2_patch_00340.png,341,633.9793,0.8,0.508437,0.724138,20.402,0.939453,0.925312,3277,86.1843,0.9052,4096,full_detail_aware
98.87,88.6615,0.924854,datasets\sentinel2_500_patch\images\sentinel2_patch_00340.png,341,625.9746,0.8,0.50948,0.827586,20.4198,0.957031,0.936042,3277,90.1129,0.9049,4096,without_detail_term
98.9,91.1296,0.80803,datasets\sentinel2_500_patch\images\sentinel2_patch_00341.png,342,610.2935,0.8,0.64166,0.692308,20.6848,0.88785,0.805194,3277,78.0728,0.8613,4096,full_detail_aware
98.91,91.3479,0.810451,datasets\sentinel2_500_patch\images\sentinel2_patch_00341.png,342,618.2712,0.8,0.64506,0.538462,20.8159,0.88785,0.808511,3277,73.6206,0.8654,4096,without_detail_term
98.93,93.6447,0.798108,datasets\sentinel2_500_patch\images\sentinel2_patch_00342.png,343,617.6782,0.8,0.674762,1.0,20.4956,0.418367,0.796728,3277,82.0426,0.791,4096,full_detail_aware
98.93,93.7222,0.826902,datasets\sentinel2_500_patch\images\sentinel2_patch_00342.png,343,608.1425,0.8,0.671248,1.0,20.7636,0.564626,0.826885,3277,85.2601,0.8032,4096,without_detail_term
98.93,93.0461,0.624214,datasets\sentinel2_500_patch\images\sentinel2_patch_00343.png,344,620.0815,0.8,0.61114,0.6,21.4119,0.458984,0.636583,3277,60.29,0.9388,4096,full_detail_aware
98.93,93.145,0.623865,datasets\sentinel2_500_patch\images\sentinel2_patch_00343.png,344,577.7066,0.8,0.615163,0.6,21.3878,0.458984,0.63614,3277,60.2673,0.9385,4096,without_detail_term
98.87,88.7309,0.765619,datasets\sentinel2_500_patch\images\sentinel2_patch_00344.png,345,670.7501,0.8,0.541292,0.903226,20.095,0.816406,0.773794,3277,81.3615,0.8927,4096,full_detail_aware
98.87,88.5436,0.774175,datasets\sentinel2_500_patch\images\sentinel2_patch_00344.png,345,583.0371,0.8,0.540545,1.0,20.0431,0.829102,0.781734,3277,84.8927,0.8918,4096,without_detail_term
98.89,89.8152,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00345.png,346,616.3477,0.8,0.702292,1.0,20.4679,1.0,1.0,3277,100.0,0.8266,4096,full_detail_aware
98.89,89.9903,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00345.png,346,601.1879,0.8,0.697024,1.0,20.809,1.0,1.0,3277,100.0,0.8398,4096,without_detail_term
98.94,94.5573,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00346.png,347,595.8632,0.8,0.613101,0.833333,19.5179,1.0,1.0,3277,95.0,0.839,4096,full_detail_aware
98.94,94.3461,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00346.png,347,615.1776,0.8,0.611001,0.833333,19.8212,1.0,1.0,3277,95.0,0.8474,4096,without_detail_term
98.89,90.1202,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00347.png,348,600.2105,0.8,0.561778,0.695652,20.1966,1.0,1.0,3277,90.8696,0.8652,4096,full_detail_aware
98.89,89.9173,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00347.png,348,599.4245,0.8,0.55978,0.695652,20.1644,1.0,1.0,3277,90.8696,0.8646,4096,without_detail_term
98.95,95.1006,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00348.png,349,611.0226,0.8,0.628191,1.0,13.9753,1.0,1.0,3277,100.0,0.5092,4096,full_detail_aware
98.95,95.2072,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00348.png,349,565.0875,0.8,0.635369,1.0,13.8982,1.0,1.0,3277,100.0,0.5029,4096,without_detail_term
98.93,93.2871,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00349.png,350,587.3939,0.8,0.605229,0.857143,20.2404,1.0,1.0,3277,95.7143,0.7983,4096,full_detail_aware
98.93,93.4784,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00349.png,350,578.5549,0.8,0.606312,0.785714,20.1647,1.0,1.0,3277,93.5714,0.7956,4096,without_detail_term
98.96,96.2692,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00350.png,351,591.8124,0.8,0.708192,1.0,18.1554,1.0,1.0,3277,100.0,0.6349,4096,full_detail_aware
98.96,96.5108,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00350.png,351,588.9874,0.8,0.717135,1.0,17.6966,1.0,1.0,3277,100.0,0.6136,4096,without_detail_term
98.95,94.8849,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00351.png,352,612.5459,0.8,0.590534,0.9,20.3914,1.0,1.0,3277,97.0,0.8859,4096,full_detail_aware
98.94,94.7004,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00351.png,352,599.6756,0.8,0.591444,0.933333,20.3677,1.0,1.0,3277,98.0,0.8853,4096,without_detail_term
98.94,94.4363,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00352.png,353,680.3402,0.8,0.664984,1.0,13.8212,1.0,1.0,3277,100.0,0.4746,4096,full_detail_aware
98.94,94.6307,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00352.png,353,574.5647,0.8,0.668271,1.0,13.8131,1.0,1.0,3277,100.0,0.4677,4096,without_detail_term
98.94,93.9376,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00353.png,354,585.1912,0.8,0.674617,0.64,19.1301,1.0,1.0,3277,89.2,0.6932,4096,full_detail_aware
98.94,93.9903,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00353.png,354,565.4215,0.8,0.6823,0.84,18.6239,1.0,1.0,3277,95.2,0.6721,4096,without_detail_term
98.88,89.4948,0.772279,datasets\sentinel2_500_patch\images\sentinel2_patch_00354.png,355,622.6348,0.8,0.561249,0.84,20.5013,0.628906,0.778131,3277,77.9428,0.8822,4096,full_detail_aware
98.89,90.0875,0.770589,datasets\sentinel2_500_patch\images\sentinel2_patch_00354.png,355,592.7844,0.8,0.563831,0.92,20.556,0.621094,0.775728,3277,80.1491,0.8831,4096,without_detail_term
98.93,93.0717,0.922794,datasets\sentinel2_500_patch\images\sentinel2_patch_00355.png,356,605.3389,0.8,0.606787,0.692308,19.9475,0.936455,0.919629,3277,85.4381,0.8778,4096,full_detail_aware
98.93,93.3445,0.910926,datasets\sentinel2_500_patch\images\sentinel2_patch_00355.png,356,613.536,0.8,0.606536,0.692308,20.0277,0.930881,0.908065,3277,84.6764,0.8792,4096,without_detail_term
98.93,93.8312,0.859164,datasets\sentinel2_500_patch\images\sentinel2_patch_00356.png,357,628.5593,0.8,0.584336,0.69697,19.9539,0.923679,0.874534,3277,82.0031,0.8754,4096,full_detail_aware
98.94,93.9789,0.833764,datasets\sentinel2_500_patch\images\sentinel2_patch_00356.png,357,592.8099,0.8,0.586023,0.727273,20.0044,0.863014,0.844682,3277,80.6925,0.8736,4096,without_detail_term
98.96,95.8968,0.706354,datasets\sentinel2_500_patch\images\sentinel2_patch_00357.png,358,662.759,0.8,0.622732,1.0,19.8788,0.353516,0.704147,3277,75.8723,0.8428,4096,full_detail_aware
98.96,95.8968,0.704797,datasets\sentinel2_500_patch\images\sentinel2_patch_00357.png,358,590.6584,0.8,0.624898,1.0,20.0695,0.339844,0.703383,3277,75.658,0.8458,4096,without_detail_term
98.96,95.9597,0.697722,datasets\sentinel2_500_patch\images\sentinel2_patch_00358.png,359,611.0726,0.8,0.651061,1.0,20.2858,0.411133,0.708776,3277,76.1957,0.8326,4096,full_detail_aware
98.96,96.3249,0.853192,datasets\sentinel2_500_patch\images\sentinel2_patch_00358.png,359,600.2373,0.8,0.64929,1.0,20.4507,0.71582,0.866355,3277,88.613,0.835,4096,without_detail_term
98.9,90.6095,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00359.png,360,656.4907,0.8,0.600697,0.642857,20.4897,1.0,1.0,3277,89.2857,0.8736,4096,full_detail_aware
98.9,90.7147,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00359.png,360,585.7325,0.8,0.602803,0.642857,20.2889,1.0,1.0,3277,89.2857,0.8669,4096,without_detail_term
98.9,90.9685,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00360.png,361,673.3041,0.8,0.562413,1.0,20.421,1.0,1.0,3277,100.0,0.8788,4096,full_detail_aware
98.91,91.3416,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00360.png,361,605.7656,0.8,0.564986,1.0,20.0781,1.0,1.0,3277,100.0,0.8692,4096,without_detail_term
98.89,90.4088,0.758527,datasets\sentinel2_500_patch\images\sentinel2_patch_00361.png,362,587.6309,0.8,0.55816,0.956522,20.1218,0.62207,0.755155,3277,80.3605,0.8739,4096,full_detail_aware
98.9,90.9202,0.782696,datasets\sentinel2_500_patch\images\sentinel2_patch_00361.png,362,590.3357,0.8,0.558692,0.913043,19.8749,0.698242,0.785076,3277,81.3831,0.869,4096,without_detail_term
98.95,94.9118,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00362.png,363,584.4874,0.8,0.560916,0.75,22.1908,1.0,1.0,3277,92.5,0.8759,4096,full_detail_aware
98.95,95.237,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00362.png,363,568.2443,0.8,0.566853,0.75,21.9636,1.0,1.0,3277,92.5,0.8717,4096,without_detail_term
98.98,97.8408,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00363.png,364,616.693,0.8,0.645532,0.785714,19.0324,1.0,1.0,3277,93.5714,0.8144,4096,full_detail_aware
98.98,98.044,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00363.png,364,610.1784,0.8,0.646203,0.785714,18.9604,1.0,1.0,3277,93.5714,0.8134,4096,without_detail_term
98.99,98.8425,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00364.png,365,580.1213,0.8,0.598235,0.6,19.0752,1.0,1.0,3277,88.0,0.8227,4096,full_detail_aware
98.99,99.3699,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00364.png,365,556.8953,0.8,0.602548,0.666667,18.9969,1.0,1.0,3277,90.0,0.8218,4096,without_detail_term
99.0,99.8404,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00365.png,366,601.954,0.8,0.638583,1.0,18.9812,1.0,1.0,3277,100.0,0.7886,4096,full_detail_aware
99.0,99.8023,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00365.png,366,576.1691,0.8,0.643574,1.0,18.8185,1.0,1.0,3277,100.0,0.7808,4096,without_detail_term
98.99,99.0359,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00366.png,367,589.5025,0.8,0.671626,1.0,18.895,1.0,1.0,3277,100.0,0.7588,4096,full_detail_aware
98.99,99.2444,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00366.png,367,581.3598,0.8,0.673441,1.0,18.6738,1.0,1.0,3277,100.0,0.754,4096,without_detail_term
98.95,95.2698,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00367.png,368,620.0352,0.8,0.587537,0.826087,22.3423,1.0,1.0,3277,94.7826,0.8736,4096,full_detail_aware
98.95,95.5201,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00367.png,368,619.911,0.8,0.591808,0.826087,21.9571,1.0,1.0,3277,94.7826,0.8654,4096,without_detail_term
98.96,95.8498,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00368.png,369,612.8446,0.8,0.559402,0.684211,22.2899,1.0,1.0,3277,90.5263,0.8798,4096,full_detail_aware
98.96,96.0131,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00368.png,369,573.9681,0.8,0.566595,0.789474,21.8998,1.0,1.0,3277,93.6842,0.8716,4096,without_detail_term
98.95,94.9456,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00369.png,370,607.887,0.8,0.548357,0.782609,19.8865,1.0,1.0,3277,93.4783,0.8342,4096,full_detail_aware
98.95,95.3044,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00369.png,370,581.8082,0.8,0.549014,0.73913,19.5977,1.0,1.0,3277,92.1739,0.8284,4096,without_detail_term
98.9,91.2624,0.996629,datasets\sentinel2_500_patch\images\sentinel2_patch_00370.png,371,587.7678,0.8,0.603983,1.0,19.5077,1.0,0.967837,3277,99.2219,0.8732,4096,full_detail_aware
98.91,91.4389,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00370.png,371,605.4006,0.8,0.606038,1.0,19.5496,1.0,0.973379,3277,99.4676,0.8731,4096,without_detail_term
98.92,92.7372,0.815102,datasets\sentinel2_500_patch\images\sentinel2_patch_00371.png,372,609.9652,0.8,0.550351,0.73913,21.387,0.724609,0.801292,3277,78.0499,0.9379,4096,full_detail_aware
98.92,92.7372,0.819229,datasets\sentinel2_500_patch\images\sentinel2_patch_00371.png,372,670.7454,0.8,0.55154,0.73913,21.3535,0.726562,0.805396,3277,78.3166,0.9372,4096,without_detail_term
98.93,93.0697,0.76474,datasets\sentinel2_500_patch\images\sentinel2_patch_00372.png,373,614.9939,0.8,0.591069,1.0,19.9339,0.456055,0.763869,3277,80.4275,0.9173,4096,full_detail_aware
98.93,93.3182,0.737966,datasets\sentinel2_500_patch\images\sentinel2_patch_00372.png,373,604.3357,0.8,0.593619,1.0,19.8851,0.418945,0.737445,3277,78.457,0.916,4096,without_detail_term
98.91,92.0225,0.804658,datasets\sentinel2_500_patch\images\sentinel2_patch_00373.png,374,600.1011,0.8,0.589079,0.777778,20.3725,0.71582,0.790176,3277,78.4814,0.9141,4096,full_detail_aware
98.91,91.6364,0.8054,datasets\sentinel2_500_patch\images\sentinel2_patch_00373.png,374,694.0579,0.8,0.58991,0.888889,20.3535,0.706055,0.791393,3277,81.7711,0.9129,4096,without_detail_term
98.94,94.4315,0.720543,datasets\sentinel2_500_patch\images\sentinel2_patch_00374.png,375,602.2651,0.8,0.607916,0.9,20.5529,0.599609,0.724646,3277,76.3107,0.9015,4096,full_detail_aware
98.94,94.4123,0.725549,datasets\sentinel2_500_patch\images\sentinel2_patch_00374.png,375,594.499,0.8,0.606989,0.85,20.5296,0.599609,0.729157,3277,75.1012,0.8997,4096,without_detail_term
98.92,92.8322,0.976572,datasets\sentinel2_500_patch\images\sentinel2_patch_00375.png,376,626.6417,0.8,0.713589,1.0,12.1456,0.400391,1.0,3277,93.0668,0.2838,4096,full_detail_aware
98.93,93.0501,0.900154,datasets\sentinel2_500_patch\images\sentinel2_patch_00375.png,376,602.4258,0.8,0.721249,1.0,11.879,0.080078,0.939465,3277,85.5962,0.2356,4096,without_detail_term
98.89,90.475,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00376.png,377,601.7676,0.8,0.652328,1.0,19.0232,1.0,1.0,3277,100.0,0.8124,4096,full_detail_aware
98.91,91.3623,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00376.png,377,606.1114,0.8,0.659223,1.0,18.8316,1.0,1.0,3277,100.0,0.8107,4096,without_detail_term
98.93,93.6217,0.809453,datasets\sentinel2_500_patch\images\sentinel2_patch_00377.png,378,589.6256,0.8,0.574116,0.692308,21.1752,0.65918,0.799525,3277,75.7296,0.9,4096,full_detail_aware
98.93,93.6025,0.846923,datasets\sentinel2_500_patch\images\sentinel2_patch_00377.png,378,566.6996,0.8,0.576621,0.846154,21.3115,0.712891,0.838807,3277,83.1666,0.9005,4096,without_detail_term
98.95,95.3395,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00378.png,379,582.378,0.8,0.646343,0.814815,17.8532,1.0,1.0,3277,94.4444,0.7323,4096,full_detail_aware
98.95,95.232,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00378.png,379,574.9024,0.8,0.647031,0.703704,17.8612,1.0,1.0,3277,91.1111,0.7307,4096,without_detail_term
98.85,86.8976,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00379.png,380,594.5472,0.8,0.53221,0.846154,21.4622,1.0,1.0,3277,95.3846,0.8976,4096,full_detail_aware
98.85,86.8159,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00379.png,380,613.293,0.8,0.5338,0.846154,21.0453,1.0,1.0,3277,95.3846,0.89,4096,without_detail_term
98.9,90.7303,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00380.png,381,624.9753,0.8,0.535004,0.903226,22.6254,1.0,1.0,3277,97.0968,0.8982,4096,full_detail_aware
98.9,90.6443,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00380.png,381,597.1777,0.8,0.534159,0.903226,22.654,1.0,1.0,3277,97.0968,0.8986,4096,without_detail_term
98.95,94.9819,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00381.png,382,611.8225,0.8,0.561143,0.904762,21.0696,1.0,1.0,3277,97.1429,0.8809,4096,full_detail_aware
98.95,95.1104,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00381.png,382,564.823,0.8,0.561615,0.904762,21.0442,1.0,1.0,3277,97.1429,0.8804,4096,without_detail_term
98.95,95.6163,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00382.png,383,587.981,0.8,0.589417,0.791667,19.6044,1.0,1.0,3277,93.75,0.8512,4096,full_detail_aware
98.95,95.5981,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00382.png,383,589.6035,0.8,0.590935,0.791667,19.4965,1.0,1.0,3277,93.75,0.8486,4096,without_detail_term
98.97,97.0773,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00383.png,384,562.2937,0.8,0.675601,1.0,13.2061,1.0,1.0,3277,100.0,0.3395,4096,full_detail_aware
98.97,97.2059,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00383.png,384,552.7531,0.8,0.680451,1.0,12.901,1.0,1.0,3277,100.0,0.3098,4096,without_detail_term
98.95,95.651,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00384.png,385,609.1987,0.8,0.650865,1.0,15.8396,1.0,1.0,3277,100.0,0.5271,4096,full_detail_aware
98.96,95.993,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00384.png,385,564.5225,0.8,0.654793,1.0,15.605,1.0,1.0,3277,100.0,0.5033,4096,without_detail_term
98.9,91.2764,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00385.png,386,603.8491,0.8,0.529857,0.611111,22.1411,1.0,1.0,3277,88.3333,0.8704,4096,full_detail_aware
98.9,91.191,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00385.png,386,565.5512,0.8,0.534186,0.611111,21.7725,1.0,1.0,3277,88.3333,0.8632,4096,without_detail_term
98.94,93.9951,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00386.png,387,556.4608,0.8,0.539806,0.833333,18.2246,1.0,1.0,3277,95.0,0.8192,4096,full_detail_aware
98.93,93.8836,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00386.png,387,517.6195,0.8,0.538744,0.888889,18.3383,1.0,1.0,3277,96.6667,0.8225,4096,without_detail_term
98.91,91.7134,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00387.png,388,594.8053,0.8,0.582443,1.0,19.5937,1.0,1.0,3277,100.0,0.8476,4096,full_detail_aware
98.91,91.8184,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00387.png,388,575.5975,0.8,0.586246,0.904762,19.2722,1.0,1.0,3277,97.1429,0.8409,4096,without_detail_term
98.93,93.5292,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00388.png,389,564.9259,0.8,0.539534,0.923077,22.0457,1.0,1.0,3277,97.6923,0.8924,4096,full_detail_aware
98.93,93.7133,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00388.png,389,585.0392,0.8,0.540872,0.923077,21.82,1.0,1.0,3277,97.6923,0.8887,4096,without_detail_term
98.94,94.6786,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00389.png,390,581.2423,0.8,0.542932,0.956522,23.1364,1.0,1.0,3277,98.6957,0.8473,4096,full_detail_aware
98.94,94.4509,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00389.png,390,565.5851,0.8,0.54412,0.956522,23.1725,1.0,1.0,3277,98.6957,0.8483,4096,without_detail_term
98.93,93.1742,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00390.png,391,563.9731,0.8,0.506734,0.52381,21.5489,1.0,1.0,3277,85.7143,0.8684,4096,full_detail_aware
98.93,93.2281,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00390.png,391,562.8225,0.8,0.513366,0.619048,20.7432,1.0,1.0,3277,88.5714,0.8534,4096,without_detail_term
98.92,92.6883,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00391.png,392,604.0376,0.8,0.521529,0.823529,20.6401,1.0,1.0,3277,94.7059,0.8718,4096,full_detail_aware
98.92,92.4522,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00391.png,392,567.6879,0.8,0.523049,0.882353,20.4117,1.0,1.0,3277,96.4706,0.8669,4096,without_detail_term
98.88,89.6415,0.843953,datasets\sentinel2_500_patch\images\sentinel2_patch_00392.png,393,584.8159,0.8,0.538294,0.888889,23.1982,0.907216,0.87459,3277,86.9887,0.8985,4096,full_detail_aware
98.88,89.5178,0.84299,datasets\sentinel2_500_patch\images\sentinel2_patch_00392.png,393,595.8725,0.8,0.537252,0.888889,23.1669,0.90378,0.873072,3277,86.8855,0.8974,4096,without_detail_term
98.94,94.3051,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00393.png,394,582.6403,0.8,0.531772,0.833333,19.7205,1.0,1.0,3277,95.0,0.8245,4096,full_detail_aware
98.94,94.6102,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00393.png,394,550.3698,0.8,0.533553,1.0,19.5608,1.0,1.0,3277,100.0,0.8215,4096,without_detail_term
98.94,93.9724,0.862942,datasets\sentinel2_500_patch\images\sentinel2_patch_00394.png,395,573.8473,0.8,0.584554,1.0,20.6712,0.740234,0.873789,3277,89.3958,0.9112,4096,full_detail_aware
98.94,94.1254,0.869974,datasets\sentinel2_500_patch\images\sentinel2_patch_00394.png,395,564.7174,0.8,0.586828,1.0,20.6804,0.744141,0.880609,3277,89.8526,0.9117,4096,without_detail_term
98.9,90.8977,0.812626,datasets\sentinel2_500_patch\images\sentinel2_patch_00395.png,396,605.891,0.8,0.593948,1.0,19.5108,0.292969,0.827041,3277,81.9756,0.8973,4096,full_detail_aware
98.91,91.3625,0.758347,datasets\sentinel2_500_patch\images\sentinel2_patch_00395.png,396,599.5683,0.8,0.594907,0.964286,19.4556,0.203125,0.772426,3277,76.7422,0.8975,4096,without_detail_term
98.93,93.7957,0.896564,datasets\sentinel2_500_patch\images\sentinel2_patch_00396.png,397,605.9391,0.8,0.595394,0.823529,20.9132,0.820312,0.904985,3277,86.8713,0.9153,4096,full_detail_aware
98.93,93.4366,0.899628,datasets\sentinel2_500_patch\images\sentinel2_patch_00396.png,397,584.1139,0.8,0.594543,0.823529,20.8389,0.833984,0.907801,3277,87.1868,0.9141,4096,without_detail_term
98.95,95.2703,0.789561,datasets\sentinel2_500_patch\images\sentinel2_patch_00397.png,398,620.8439,0.8,0.597287,0.956522,20.6784,0.575458,0.795751,3277,81.9477,0.8504,4096,full_detail_aware
98.96,95.7617,0.794529,datasets\sentinel2_500_patch\images\sentinel2_patch_00397.png,398,583.5267,0.8,0.598057,1.0,20.6394,0.589563,0.800307,3277,83.6829,0.8497,4096,without_detail_term
98.9,90.8369,0.796025,datasets\sentinel2_500_patch\images\sentinel2_patch_00398.png,399,587.4923,0.8,0.546698,1.0,20.1535,0.766602,0.810566,3277,85.7183,0.8922,4096,full_detail_aware
98.9,91.1971,0.773385,datasets\sentinel2_500_patch\images\sentinel2_patch_00398.png,399,618.2303,0.8,0.54918,1.0,20.384,0.736328,0.785026,3277,83.9992,0.8969,4096,without_detail_term
98.94,94.2883,0.768255,datasets\sentinel2_500_patch\images\sentinel2_patch_00399.png,400,581.4114,0.8,0.578847,0.809524,21.4458,0.599609,0.77629,3277,76.5378,0.9199,4096,full_detail_aware
98.94,94.1916,0.774532,datasets\sentinel2_500_patch\images\sentinel2_patch_00399.png,400,619.2871,0.8,0.57975,0.809524,21.4267,0.601562,0.782377,3277,76.9301,0.9197,4096,without_detail_term
98.92,93.001,0.777399,datasets\sentinel2_500_patch\images\sentinel2_patch_00400.png,401,644.7729,0.8,0.644588,1.0,22.8373,0.506647,0.785918,3277,81.8808,0.9127,4096,full_detail_aware
98.93,93.2317,0.783003,datasets\sentinel2_500_patch\images\sentinel2_patch_00400.png,401,590.3312,0.8,0.645925,0.857143,22.8781,0.506647,0.792033,3277,77.9416,0.9127,4096,without_detail_term
98.91,91.525,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00401.png,402,619.6809,0.8,0.582301,1.0,19.4903,1.0,1.0,3277,100.0,0.8596,4096,full_detail_aware
98.91,91.4005,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00401.png,402,608.3491,0.8,0.585397,1.0,19.4802,1.0,1.0,3277,100.0,0.8604,4096,without_detail_term
98.93,93.6355,0.841027,datasets\sentinel2_500_patch\images\sentinel2_patch_00402.png,403,600.6389,0.8,0.742243,1.0,20.5777,0.914729,0.861114,3277,90.0106,0.8302,4096,full_detail_aware
98.93,93.7062,0.798563,datasets\sentinel2_500_patch\images\sentinel2_patch_00402.png,403,608.5923,0.8,0.745145,1.0,20.5909,0.854651,0.81574,3277,86.8038,0.83,4096,without_detail_term
98.97,96.9018,0.892384,datasets\sentinel2_500_patch\images\sentinel2_patch_00403.png,404,597.9922,0.8,0.731661,0.473684,17.9253,0.72168,0.870739,3277,74.5375,0.8555,4096,full_detail_aware
98.96,96.4772,0.891334,datasets\sentinel2_500_patch\images\sentinel2_patch_00403.png,404,595.9744,0.8,0.731382,0.473684,17.8378,0.720703,0.869794,3277,74.4668,0.8535,4096,without_detail_term
99.0,100.0023,0.738323,datasets\sentinel2_500_patch\images\sentinel2_patch_00404.png,405,666.5927,0.8,0.715728,0.833333,20.598,0.310303,0.736055,3277,72.357,0.8437,4096,full_detail_aware
99.0,99.675,0.743804,datasets\sentinel2_500_patch\images\sentinel2_patch_00404.png,405,665.7063,0.8,0.717243,0.833333,20.5405,0.310303,0.741496,3277,72.6851,0.8419,4096,without_detail_term
99.0,99.6169,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00405.png,406,589.4126,0.8,0.78516,0.882353,14.9249,1.0,1.0,3277,96.4706,0.6498,4096,full_detail_aware
99.0,100.1383,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00405.png,406,609.9594,0.8,0.789171,0.882353,14.7365,1.0,1.0,3277,96.4706,0.6368,4096,without_detail_term
98.98,97.7336,0.99658,datasets\sentinel2_500_patch\images\sentinel2_patch_00406.png,407,620.0574,0.8,0.75103,0.96,18.4986,0.660508,0.999167,3277,95.2516,0.8418,4096,full_detail_aware
98.98,98.0058,0.995716,datasets\sentinel2_500_patch\images\sentinel2_patch_00406.png,407,577.089,0.8,0.751123,0.96,18.4664,0.655889,0.99747,3277,95.1369,0.8417,4096,without_detail_term
98.95,94.8767,0.788228,datasets\sentinel2_500_patch\images\sentinel2_patch_00407.png,408,624.6436,0.8,0.575767,1.0,19.9231,0.843137,0.822754,3277,86.4156,0.7813,4096,full_detail_aware
